seat,rule,merged_name,merged_source,merged_party,merged_votes,into_name,into_sources,into_party,into_votes,similarity,note
Rajshahi 5,1,Professor Nazrul Islam,dt,Bangladesh Nationalist Party (BNP),dt=153425,Professor Nazrul Islam,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=153425; ds=153425; tbs=153425,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 5,1,Md. Ruhul Amin,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Ruhul Amin,tbs,Islami Andolan Bangladesh (IAB),tbs=620,1.00,name+party match (sim=1.00)
Rajshahi 5,1,Md. Ruhul Amin,dt,Islami Andolan Bangladesh (IAB),dt=620,Md. Ruhul Amin,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=620,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 5,1,Md. Raihan Kawsar,ds,Independent Candidate (Independent),ds=0,Md. Raihan Kawsar,tbs,Independent Candidate (Independent),tbs=442,1.00,name+party match (sim=1.00)
Rajshahi 5,1,Md. Raihan Kawsar,dt,Independent Candidate (Independent),dt=442,Md. Raihan Kawsar,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=442,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 5,1,Md. Isfa Khairul Haque,ds,Independent Candidate (Independent),ds=0,Md. Isfa Khairul Haque,tbs,Independent Candidate (Independent),tbs=2496,1.00,name+party match (sim=1.00)
Rajshahi 5,1,Md. Isfa Khairul Haque,dt,Independent Candidate (Independent),dt=2496,Md. Isfa Khairul Haque,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=2496,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 5,1,Manjur Rahman,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=73445,Manjur Rahman,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=73445,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 5,1,Manzoor Rahman,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=73445,Manjur Rahman,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=73445; tbs=73445,0.88,name+party match (sim=0.88) [vote-boosted]
Rajshahi 5,1,Manjur Rahman,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=73445,Manzoor Rahman,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=73445; ds=73445; tbs=73445,0.88,name+party match (sim=0.88) [vote-boosted]
Rajshahi 5,1,Rezaul Karim,ds,Independent Candidate (Independent),ds=0,Rezaul Karim,tbs,Independent Candidate (Independent),tbs=6432,1.00,name+party match (sim=1.00)
Rajshahi 5,1,Rezaul Karim,dt,Independent Candidate (Independent),dt=6432,Rezaul Karim,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=6432,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 6,1,Md. Abu Sayed Chad,ds,Bangladesh Nationalist Party (BNP),ds=147672,Abu Sayed Chand,tbs,Bangladesh Nationalist Party (BNP),tbs=148672,0.85,name+party match (sim=0.85)
Rajshahi 6,1,Md. Abu Said Chand,bss,Bangladesh Nationalist Party (BNP),bss=148672,Md. Abu Sayed Chad,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=147672; tbs=148672,0.89,name+party match (sim=0.89) [vote-boosted]
Rajshahi 6,1,Md. Abu Sayeed Chand,dt,Bangladesh Nationalist Party (BNP),dt=148672,Md. Abu Sayed Chad,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=148672; ds=147672; tbs=148672,0.97,name+party match (sim=0.97) [vote-boosted]
Rajshahi 6,1,Md. Iqbal Hossain,ds,Jatiya Party (JaPa),ds=0,Md. Iqbal Hossain,tbs,Jatiya Party (JaPa),tbs=2930,1.00,name+party match (sim=1.00)
Rajshahi 6,1,Md. Iqbal Hossain,dt,Jatiya Party (JaPa),dt=2930,Md. Iqbal Hossain,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=2930,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 6,1,Md. Nazmul Haque,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=92965,Md. Nazmul Haque,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=92965,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 6,1,Md. Nazmul Haque,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=92965,Md. Nazmul Haque,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=92965; tbs=92965,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 6,1,Md. Nazmul Haque,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=92965,Md. Nazmul Haque,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=92965; ds=92965; tbs=92965,1.00,name+party match (sim=1.00) [vote-boosted]
Rajshahi 6,1,Md. Abdus Salam Suraj,ds,Islami Andolan Bangladesh (IAB),ds=0,Abdus Salam Suruj,tbs,Islami Andolan Bangladesh (IAB),tbs=1628,0.90,name+party match (sim=0.90)
Rajshahi 6,1,Md. Abdus Salam Suruj,dt,Islami Andolan Bangladesh (IAB),dt=1628,Md. Abdus Salam Suraj,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=1628,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Dipen Dewan,ds,Bangladesh Nationalist Party (BNP),ds=201544,Dipen Dewan,tbs,Bangladesh Nationalist Party (BNP),tbs=201544,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Deepen Dewan,bss,Bangladesh Nationalist Party (BNP),bss=201544,Dipen Dewan,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=201544; tbs=201544,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Dipen Dewan,dt,Bangladesh Nationalist Party (BNP),dt=201544,Deepen Dewan,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=201544; ds=201544; tbs=201544,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Md. Jasim Uddin,ds,Islami Andolan Bangladesh (IAB),ds=3672,Md. Jasim Uddin,tbs,Islami Andolan Bangladesh (IAB),tbs=3672,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Md. Jasim Uddin,dt,Islami Andolan Bangladesh (IAB),dt=3672,Md. Jasim Uddin,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=3672; tbs=3672,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Md. Abu Bakr Siddiqui,ds,Khelafat Majlis,ds=22715,Md. Abu Baqar Siddiqui,tbs,Khelafat Majlis,tbs=22715,0.93,name+party match (sim=0.93) [vote-boosted]
Rangamati 1,1,Muhammad Abu Bakar Siddique,dt,Khelafat Majlis,dt=22715,Md. Abu Baqar Siddiqui,"ds,tbs",Khelafat Majlis,ds=22715; tbs=22715,0.95,name+party match (sim=0.95) [vote-boosted]
Rangamati 1,1,Ashok Talukder,ds,Jatiya Party (JaPa),ds=2974,Ashok Talukdar,tbs,Jatiya Party (JaPa),tbs=2974,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Ashok Talukder,dt,Jatiya Party (JaPa),dt=2974,Ashok Talukdar,"ds,tbs",Jatiya Party (JaPa),ds=2974; tbs=2974,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Jui Chakma,ds,Revolutionary Workers Party of Bangladesh (RWPB),ds=1071,Jui Chakma,tbs,Revolutionary Workers Party of Bangladesh (RWPB),tbs=1071,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Jui Chakma,dt,Revolutionary Workers Party of Bangladesh (RWPB),dt=1071,Jui Chakma,"ds,tbs",Revolutionary Workers Party of Bangladesh (RWPB),ds=1071; tbs=1071,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Md. Abul Bashar,ds,Gono Odhikar Parishad (GOP),ds=449,Md. Abul Bashar,tbs,Gono Odhikar Parishad (GOP),tbs=449,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Md. Abul Bashar (Badsha),dt,Gono Odhikar Parishad (GOP),dt=449,Md. Abul Bashar,"ds,tbs",Gono Odhikar Parishad (GOP),ds=449; tbs=449,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Pahel Chakma,ds,Independent Candidate (Independent),ds=31222,Pahel Chakma,tbs,Independent Candidate (Independent),tbs=31222,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Pahel Chakma,bss,Independent Candidate (Independent),bss=31222,Pahel Chakma,"ds,tbs",Independent Candidate (Independent),ds=31222; tbs=31222,1.00,name+party match (sim=1.00) [vote-boosted]
Rangamati 1,1,Pahel Chakma,dt,Independent Candidate (Independent),dt=31222,Pahel Chakma,"bss,ds,tbs",Independent Candidate (Independent),bss=31222; ds=31222; tbs=31222,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 1,1,Md. Mokarram Hossain Sujan,ds,Bangladesh Nationalist Party (BNP),ds=69407,Md. Mokarram Hossain Sujon,tbs,Bangladesh Nationalist Party (BNP),tbs=69407,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 1,1,Md Mokarram Hossain Sujan,bss,Bangladesh Nationalist Party (BNP),bss=69407,Md. Mokarram Hossain Sujon,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=69407; tbs=69407,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 1,1,Md. Mokarram Hossain Sujan,dt,Bangladesh Nationalist Party (BNP),dt=69407,Md. Mokarram Hossain Sujon,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=69407; ds=69407; tbs=69407,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 1,1,Md. Raihan Siraji,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=145088,Md. Raihan Siraji,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=145088,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 1,1,Md Raihan Sirazi,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=145088,Md. Raihan Siraji,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=145088; tbs=145088,0.94,name+party match (sim=0.94) [vote-boosted]
Rangpur 1,1,Md. Raihan Siraji,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=145088,Md. Raihan Siraji,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=145088; ds=145088; tbs=145088,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 1,1,A. T. M. Golam Mostafa,dt,Islami Andolan Bangladesh (IAB),dt=0,Atm Golam Mustafa,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Rangpur 1,1,Ahsanul Arefin,dt,Socialist Party of Bangladesh (Marxist) (SPB-M),dt=0,Ahsanul Arefin,ds,Socialist Party of Bangladesh (Marxist) (SPB-M),ds=0,1.00,name+party match (sim=1.00)
Rangpur 1,1,Md. Anas,dt,Bangladesh Islami Front (BIF),dt=0,Md. Anas,ds,Bangladesh Islami Front (BIF),ds=0,1.00,name+party match (sim=1.00)
Rangpur 1,1,Md. Manjum Ali,dt,Jatiya Party (JaPa),dt=0,Md. Monjum Ali,ds,Jatiya Party (JaPa),ds=0,1.00,name+party match (sim=1.00)
Rangpur 2,1,Anisul Islam Mandal,ds,Jatiya Party (JaPa),ds=0,Anisul Islam Mondol,tbs,Jatiya Party (JaPa),tbs=19693,1.00,name+party match (sim=1.00)
Rangpur 2,1,Anisul Islam Mondol,dt,Jatiya Party (JaPa),dt=17487,Anisul Islam Mondol,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=19693,1.00,name+party match (sim=1.00)
Rangpur 2,1,Atm Azharul Islam,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=43076,A. T. M. Azharul Islam,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=89456,1.00,name+party match (sim=1.00)
Rangpur 2,1,ATM Azharul Islam,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=43076,A. T. M. Azharul Islam,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=43076; tbs=89456,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 2,1,A. T. M. Azharul Islam,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=139680,A. T. M. Azharul Islam,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=43076; ds=43076; tbs=89456,1.00,name+party match (sim=1.00)
Rangpur 2,1,Md. Ali Sarkar,ds,Bangladesh Nationalist Party (BNP),ds=22100,Md. Ali Sarkar,tbs,Bangladesh Nationalist Party (BNP),tbs=53626,1.00,name+party match (sim=1.00)
Rangpur 2,1,Muhammad Ali Sarkar,bss,Bangladesh Nationalist Party (BNP),bss=22100,Md. Ali Sarkar,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=22100; tbs=53626,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 2,1,Mohammad Ali Sarkar,dt,Bangladesh Nationalist Party (BNP),dt=79910,Muhammad Ali Sarkar,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=22100; ds=22100; tbs=53626,1.00,name+party match (sim=1.00)
Rangpur 2,1,Md. Ashraf Ali,dt,Islami Andolan Bangladesh (IAB),dt=0,Md. Ashraf Ali,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Rangpur 2,1,Md. Azizur Rahman,dt,Jatiya Samajtantrik Dal (JSD),dt=0,Md. Azizur Rahman,ds,Jatiya Samajtantrik Dal (JSD),ds=0,1.00,name+party match (sim=1.00)
Rangpur 3,1,Md. Mahbubur Rahman,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=175827,Mahbubur Rahman Belal,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=175827,0.78,name+party match (sim=0.78) [vote-boosted]
Rangpur 3,1,Md Mahbubur Rahman (Belal),bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=175827,Mahbubur Rahman Belal,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=175827; tbs=175827,0.78,name+party match (sim=0.78) [vote-boosted]
Rangpur 3,1,Md. Mahbubur Rahman (Belal),dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=157403,Md Mahbubur Rahman (Belal),"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=175827; ds=175827; tbs=175827,1.00,name+party match (sim=1.00)
Rangpur 3,1,Md. Shamsuzzaman Samu,ds,Bangladesh Nationalist Party (BNP),ds=84578,Shamsuzzaman Shamu,tbs,Bangladesh Nationalist Party (BNP),tbs=84578,0.87,name+party match (sim=0.87) [vote-boosted]
Rangpur 3,1,Md. Samsuzzaman Samu,bss,Bangladesh Nationalist Party (BNP),bss=84578,Md. Shamsuzzaman Samu,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=84578; tbs=84578,0.98,name+party match (sim=0.98) [vote-boosted]
Rangpur 3,1,Md. Samsuzzaman Samu,dt,Bangladesh Nationalist Party (BNP),dt=74171,Md. Shamsuzzaman Samu,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=84578; ds=84578; tbs=84578,0.98,name+party match (sim=0.98)
Rangpur 3,1,Golam Mohammad Kader,dt,Jatiya Party (JaPa),dt=37933,Ghulam Md. Quader,ds,Jatiya Party (JaPa),ds=0,0.82,name+party match (sim=0.82)
Rangpur 3,1,Md. Abdul Quddus,dt,Bangladesh Samajtantrik Dal (Basad),dt=0,Md. Abdul Quddus,ds,Bangladesh Samajtantrik Dal (Basad),ds=0,1.00,name+party match (sim=1.00)
Rangpur 3,1,Md. Amiruzzaman,dt,Islami Andolan Bangladesh (IAB),dt=0,Md. Amiruzzaman,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Rangpur 3,1,Md. Anowar Hossain Babul,dt,Socialist Party of Bangladesh (Marxist) (SPB-M),dt=0,Md. Anwar Hossain Bablu,ds,Socialist Party of Bangladesh (Marxist) (SPB-M),ds=0,1.00,name+party match (sim=1.00)
Rangpur 3,1,Mosammat Anwara Islam Rani,dt,Independent Candidate (Independent),dt=0,Mst. Anwara Islam Rani,ds,Independent Candidate (Independent),ds=0,1.00,name+party match (sim=1.00)
Rangpur 3,1,Rita Rahman,dt,Independent Candidate (Independent),dt=0,Rita Rahman,ds,Independent Candidate (Independent),ds=0,1.00,name+party match (sim=1.00)
Rangpur 4,1,Akhtar Hossain,ds,National Citizen Party (NCP),ds=147947,Akhter Hossain,tbs,National Citizen Party (NCP),tbs=149966,1.00,name+party match (sim=1.00)
Rangpur 4,1,Akhtar Hossain,bss,National Citizen Party (NCP),bss=147947,Akhter Hossain,"ds,tbs",National Citizen Party (NCP),ds=147947; tbs=149966,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 4,1,Akhtar Hossain,dt,National Citizen Party (NCP),dt=147947,Akhter Hossain,"bss,ds,tbs",National Citizen Party (NCP),bss=147947; ds=147947; tbs=149966,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 4,1,Md. Emdadul Haque Bhorsa,ds,Bangladesh Nationalist Party (BNP),ds=139616,Md. Emdadul Haque Varosha,tbs,Bangladesh Nationalist Party (BNP),tbs=140564,0.83,name+party match (sim=0.83)
Rangpur 4,1,Mohammad Emdadul Haque Bharsa,bss,Bangladesh Nationalist Party (BNP),bss=139616,Md. Emdadul Haque Varosha,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=139616; tbs=140564,0.90,name+party match (sim=0.90) [vote-boosted]
Rangpur 4,1,Mohammad Emdadul Haque Bhorosha,dt,Bangladesh Nationalist Party (BNP),dt=139616,Mohammad Emdadul Haque Bharsa,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=139616; ds=139616; tbs=140564,0.96,name+party match (sim=0.96) [vote-boosted]
Rangpur 4,1,Abu Naser Shah Md. Mahbubar Rahman,dt,Jatiya Party (JaPa),dt=499,Abu Naser Shah Md. Mahbubar Rahman,ds,Jatiya Party (JaPa),ds=0,1.00,name+party match (sim=1.00)
Rangpur 4,1,Abu Sahma,dt,Khelafat Majlis,dt=0,Abu Sahma,ds,Khelafat Majlis,ds=0,1.00,name+party match (sim=1.00)
Rangpur 4,1,Md. Shah Alam Basar,dt,Independent Candidate (Independent),dt=0,Md. Shah Alam Basar,ds,Independent Candidate (Independent),ds=0,1.00,name+party match (sim=1.00)
Rangpur 4,1,Md. Zahid Hossain,dt,Islami Andolan Bangladesh (IAB),dt=0,Md. Zahid Hossain,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Rangpur 4,1,Pragati Barman Toma,dt,Socialist Party of Bangladesh (Marxist) (SPB-M),dt=0,Pragati Barman Tama,ds,Socialist Party of Bangladesh (Marxist) (SPB-M),ds=0,1.00,name+party match (sim=1.00)
Rangpur 5,1,Sm Fakhar Uz Zaman,ds,Jatiya Party (JaPa),ds=0,S. M. Fakhruz Zaman,tbs,Jatiya Party (JaPa),tbs=14944,1.00,name+party match (sim=1.00)
Rangpur 5,1,S. M. Fakhr Uz Zaman,dt,Jatiya Party (JaPa),dt=15115,S. M. Fakhruz Zaman,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=14944,1.00,name+party match (sim=1.00)
Rangpur 5,1,Md. Golam Rabbani,ds,Bangladesh Nationalist Party (BNP),ds=114141,Md. Golam Rabbani,tbs,Bangladesh Nationalist Party (BNP),tbs=115116,1.00,name+party match (sim=1.00)
Rangpur 5,1,Md. Golam Rabbani,bss,Bangladesh Nationalist Party (BNP),bss=114141,Md. Golam Rabbani,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=114141; tbs=115116,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 5,1,Md. Golam Rabbani,dt,Bangladesh Nationalist Party (BNP),dt=114141,Md. Golam Rabbani,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=114141; ds=114141; tbs=115116,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 5,1,Md. Golam Rabbani,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=175208,Md. Golam Rabbani,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=176411,1.00,name+party match (sim=1.00)
Rangpur 5,1,Md. Golam Rabbani,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=175208,Md. Golam Rabbani,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=175208; tbs=176411,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 5,1,Md. Golam Rabbani,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=175208,Md. Golam Rabbani,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=175208; ds=175208; tbs=176411,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 5,1,Khandaker Mukit Al Mahmud,dt,Independent Candidate (Independent),dt=0,Khandaker Mukit Al Mahmud,ds,Independent Candidate (Independent),ds=0,1.00,name+party match (sim=1.00)
Rangpur 5,1,Md. Abdul Baset,dt,Amar Bangladesh Party (AB),dt=0,Md. Abdul Bashet,ds,Amar Bangladesh Party (AB),ds=0,0.97,name+party match (sim=0.97)
Rangpur 5,1,Md. Abu Helal,dt,Communist Party of Bangladesh (CPB),dt=0,Md. Abu Helal,ds,Communist Party of Bangladesh (CPB),ds=0,1.00,name+party match (sim=1.00)
Rangpur 5,1,Md. Babul Akter,dt,Socialist Party of Bangladesh (Marxist) (SPB-M),dt=0,Md. Babul Akhter,ds,Socialist Party of Bangladesh (Marxist) (SPB-M),ds=0,1.00,name+party match (sim=1.00)
Rangpur 5,1,Md. Golzar Hossain,dt,Islami Andolan Bangladesh (IAB),dt=0,Md. Golzar Hossain,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Rangpur 5,1,Mofakkharul Islam Nawab,dt,Nagorik Oikya (NO),dt=0,Mofakhkharul Islam Nawab,ds,Nagorik Oikya (NO),ds=0,0.98,name+party match (sim=0.98)
Rangpur 6,1,Md. Nurul Amin,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=118890,Md. Nurul Amin,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=120128,1.00,name+party match (sim=1.00)
Rangpur 6,1,Md. Nurul Amin,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=118890,Md. Nurul Amin,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=118890; tbs=120128,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 6,1,Md. Nurul Amin,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=118160,Md. Nurul Amin,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=118890; ds=118890; tbs=120128,1.00,name+party match (sim=1.00)
Rangpur 6,1,Md. Saiful Islam,ds,Bangladesh Nationalist Party (BNP),ds=116919,Md. Saiful Islam,tbs,Bangladesh Nationalist Party (BNP),tbs=117703,1.00,name+party match (sim=1.00)
Rangpur 6,1,Md. Saiful Islam,bss,Bangladesh Nationalist Party (BNP),bss=116919,Md. Saiful Islam,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=116919; tbs=117703,1.00,name+party match (sim=1.00) [vote-boosted]
Rangpur 6,1,Md. Saiful Islam,dt,Bangladesh Nationalist Party (BNP),dt=116646,Md. Saiful Islam,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=116919; ds=116919; tbs=117703,1.00,name+party match (sim=1.00)
Rangpur 6,1,Abu Zafar Md. Zahid,dt,Independent Candidate (Independent),dt=0,Abu Jafar Md. Zahid,ds,Independent Candidate (Independent),ds=0,0.95,name+party match (sim=0.95)
Rangpur 6,1,Md. Nur Alam Mia,dt,Jatiya Party (JaPa),dt=0,Md. Noor Alam Mia,ds,Jatiya Party (JaPa),ds=0,1.00,name+party match (sim=1.00)
Rangpur 6,1,Md. Sadekul Islam,dt,Amar Bangladesh Party (AB),dt=0,Md. Sadequl Islam,ds,Amar Bangladesh Party (AB),ds=0,0.94,name+party match (sim=0.94)
Rangpur 6,1,Sultan Mahmud,dt,Islami Andolan Bangladesh (IAB),dt=0,Sultan Mahmud,ds,Islami Andolan Bangladesh (IAB),ds=0,1.00,name+party match (sim=1.00)
Satkhira 1,1,Md. Yarul Islam,ds,Bangladesh Congress,ds=0,Md. Iyarul Islam,tbs,Bangladesh Congress,tbs=715,1.00,name+party match (sim=1.00)
Satkhira 1,1,Md. Iyarul Islam,dt,Bangladesh Congress,dt=715,Md. Iyarul Islam,"ds,tbs",Bangladesh Congress,ds=0; tbs=715,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Sheikh Md. Rezaul Karim,ds,Islami Andolan Bangladesh (IAB),ds=0,Sheikh Md. Rezaul Karim,tbs,Islami Andolan Bangladesh (IAB),tbs=2071,1.00,name+party match (sim=1.00)
Satkhira 1,1,Sheikh Md. Rezaul Karim,dt,Islami Andolan Bangladesh (IAB),dt=2071,Sheikh Md. Rezaul Karim,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=2071,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Md. Izzat Ullah,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=193772,Md. Izzat Ullah,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=193772,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Md. Izzatullah,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=193772,Md. Izzat Ullah,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=193772; tbs=193772,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Md. Izzat Ullah,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=193772,Md. Izzat Ullah,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=193772; ds=193772; tbs=193772,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Md. Habibul Islam Habib,ds,Bangladesh Nationalist Party (BNP),ds=169995,Md. Habibul Islam Habib,tbs,Bangladesh Nationalist Party (BNP),tbs=169995,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Md. Habibul Islam Habib,bss,Bangladesh Nationalist Party (BNP),bss=169995,Md. Habibul Islam Habib,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=169995; tbs=169995,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Md. Habibul Islam Habib,dt,Bangladesh Nationalist Party (BNP),dt=169995,Md. Habibul Islam Habib,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=169995; ds=169995; tbs=169995,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 1,1,Ziaur Rahman,ds,Jatiya Party (JaPa),ds=0,Ziaur Rahman,tbs,Jatiya Party (JaPa),tbs=2544,1.00,name+party match (sim=1.00)
Satkhira 1,1,Ziaur Rahman,dt,Jatiya Party (JaPa),dt=2544,Ziaur Rahman,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=2544,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 2,1,Md. Abdur Rouf,ds,Bangladesh Nationalist Party (BNP),ds=116293,Md. Abdur Rauf,tbs,Bangladesh Nationalist Party (BNP),tbs=116293,1.00,name+party match (sim=1.00) [vote-boosted]
Satkhira 2,1,Md Abdur Rauf,bss,Bangladesh Nationalist Party (BNP),bss=116293,Md. Abdur Rauf,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=116293; tbs=116293,1.00,name+party match (sim=1.00) [vote-boosted]
